epoch,train_total_loss,train_per,val_total_loss,val_per
0,2.6404041899575126,,3.0605190992355347,0.9250292218165014
1,1.5998452142432884,,3.0424490869045258,0.9250292218165014
2,1.5917156943568478,,3.023264452815056,0.904074825503749
3,1.5424193832609387,,2.823446810245514,0.7302682026997177
4,1.3745214585904721,,2.5142202228307724,0.6721253363404167
5,1.2123519985764115,,2.304814040660858,0.6330972121487665
6,1.0930781876599347,,2.166504919528961,0.5982155987090032
7,1.0078442948835868,,2.03903491795063,0.580236288556217
8,0.9391860131864195,,1.9298450723290443,0.5613417174197445
9,0.8821391798831798,,1.8546623215079308,0.5364597300325129
10,0.8275568149707936,,1.7781198397278786,0.5174712523629004
11,0.7815202624709517,,1.7127645388245583,0.49904646086061377
12,0.7421798180650782,,1.6751652583479881,0.48698368753424054
13,0.7040454868917112,,1.6217546686530113,0.47878832157985984
14,0.6696049968401591,,1.603875957429409,0.4707856530462841
15,0.6401107028678611,,1.5938697010278702,0.46371556043394757
16,0.6100860260151051,,1.5232591331005096,0.4536484001663454
17,0.5830412568869414,,1.5228261947631836,0.4453661657755298
18,0.5635381716269033,,1.5144153907895088,0.43335019999577756
19,0.5345583569120478,,1.4844606220722198,0.4350617404684437
20,0.5111645877361297,,1.5012747943401337,0.429222569497189
21,0.48880219569912664,,1.4561523422598839,0.41496592883399075
22,0.4671569323098218,,1.4691623151302338,0.4130789691338922
23,0.44629129149295665,,1.48197241127491,0.4138078750613785
24,0.4289101106149179,,1.47008765488863,0.4127806615145346
25,0.4090259536548897,,1.4637093245983124,0.41424510089046646
26,0.38579191300604077,,1.4957871437072754,0.41999899817363473
27,0.37019377372882983,,1.477508284151554,0.4116908208522487
28,0.3523176268295006,,1.5088535100221634,0.4183630597711135
29,0.33772567665135417,,1.5083872079849243,0.41052509555559086
30,0.31619673084329675,,1.5266655161976814,0.41318671121851097
31,0.3027028150028653,,1.5473219603300095,0.4115201760050674
32,0.2880018030051832,,1.5690539628267288,0.4101414142139306
33,0.2751109434498681,,1.5682804211974144,0.4112013298369709
34,0.2593029350042343,,1.5969434976577759,0.4080723084694218
35,0.24596058626969655,,1.6336411014199257,0.41314820213550213
36,0.23236340659636037,,1.6638981252908707,0.4092721815393896
37,0.22229879763391283,,1.681112378835678,0.4141870228235602
38,0.20655368158110865,,1.703133650124073,0.412395942736427
39,0.1958888229396608,,1.7488974407315254,0.4145470044584698
40,0.18635422002386165,,1.7738813012838364,0.41221040566755
41,0.17520604299174414,,1.8439570516347885,0.4139183822136623
42,0.16210639984519393,,1.8640811741352081,0.41481007785355234
43,0.15323777121526225,,1.907140351831913,0.41801948118495824
44,0.14477769495160492,,1.941810429096222,0.4148014849149331
45,0.13532365632277948,,1.9948530495166779,0.41712945666626405
46,0.12490437384004946,,2.020276792347431,0.41680807974436646
47,0.11723824397281364,,2.0803423896431923,0.4200138499707822
48,0.10997875625336612,,2.131162151694298,0.4194671221677649
49,0.10295958739739877,,2.1643506661057472,0.42286622716311606
50,0.09346259087324142,,2.2306274101138115,0.4208977105312165
51,0.08806385762161678,,2.2731938585639,0.42162147974702274
52,0.0815485713382562,,2.324368581175804,0.41847451597467
53,0.07703151090277566,,2.3932433426380157,0.4273164959473128
54,0.06953539166737485,,2.4462401270866394,0.42712849856050855
55,0.06420707986862571,,2.5042512118816376,0.4240778063135029
56,0.05992728532464416,,2.5375263690948486,0.4268880654435772
57,0.056170752065049276,,2.6045343577861786,0.42799486694284433
58,0.049896719141138926,,2.636087194085121,0.42913120548546185
59,0.046342775805128945,,2.711926683783531,0.42787753074714646
60,0.04296539116788794,,2.762381285429001,0.42866433098253287
61,0.04021030432648129,,2.7989699691534042,0.4267253520362866
62,0.03526139860903775,,2.8616414666175842,0.431874847630908
63,0.03274434276477054,,2.932368889451027,0.42990939547772566
64,0.03034998498581074,,2.982242673635483,0.4306900241058706
65,0.027980613598117123,,3.050180420279503,0.42941340632514
66,0.02500210487180286,,3.100776493549347,0.4297996726990511
67,0.022925811826630876,,3.145175948739052,0.4312579843099849
68,0.02118905624029813,,3.19909630715847,0.4345313089694017
69,0.019724549704955685,,3.272710859775543,0.43362400115163335
70,0.019186084979662187,,3.302540734410286,0.4309143692742182
71,0.01689429668088754,,3.3621273785829544,0.4323380312973814
72,0.014983953052648791,,3.4120008796453476,0.4340737948045988
73,0.01395618888652987,,3.4504633247852325,0.4327707273140311
74,0.013972830296390586,,3.5163320899009705,0.43511286598578647
75,0.012554051664968332,,3.559953674674034,0.43114693062993686
76,0.011096040866579171,,3.614788308739662,0.4358262733793967
77,0.010070862131262267,,3.6535199135541916,0.43396300612779987
78,0.008821609026441971,,3.695889875292778,0.43646077122094107
79,0.009154729779671739,,3.7407805025577545,0.4343006459841744
80,0.01068494437193429,,3.7748664915561676,0.4339593414310849
81,0.00724967936122859,,3.8172591477632523,0.43262879183707925
82,0.006449665739718411,,3.8591674119234085,0.4328631183021213
83,0.006679485307109577,,3.9081094712018967,0.4341949174511748
84,0.007226635386339492,,3.943368762731552,0.43339002452328484
85,0.006263072899094334,,3.9674526304006577,0.43598241156862605
86,0.004909403322057591,,4.001141801476479,0.4349179105735557
87,0.004273730787207131,,4.063788443803787,0.43462564917434116
88,0.004627016560967874,,4.088253363966942,0.43496506148477465
89,0.0052531870478695186,,4.131766438484192,0.436648671326687
90,0.004893258364043302,,4.148490145802498,0.43447556843529467
91,0.003295200932081099,,4.2027914971113205,0.43508279812824424
92,0.003173400816956052,,4.226362764835358,0.43588216960032766
93,0.003646741410786355,,4.274607300758362,0.43506379068393486
94,0.003355923986614302,,4.308804884552956,0.4351835779477662
95,0.003014057491802507,,4.324688792228699,0.4369846868169404
96,0.0026967316339896233,,4.358698144555092,0.43671948274852823
97,0.0030178800251127944,,4.406074017286301,0.43857988014417465
98,0.0027039898913008746,,4.426200851798058,0.4341967860232099
99,0.002152501583892714,,4.453871086239815,0.4338974478017501
