epoch,train_total_loss,train_per,val_total_loss,val_per
0,1.8972153724830987,,2.9673769026994705,0.9089174621254572
1,1.259229692835093,,1.9967814162373543,0.5698565388079255
2,0.8975720071449906,,1.6231010258197784,0.47907987232527144
3,0.7386396736579754,,1.390390656888485,0.42187075807712177
4,0.6394675779146825,,1.2797959670424461,0.3907426031318699
5,0.5683688395321981,,1.1763037890195847,0.35683576321235383
6,0.5127824461068461,,1.0942391194403172,0.33808242137188854
7,0.467161658975378,,1.0192945525050163,0.3131136433274724
8,0.42977090042229793,,0.9791224002838135,0.29866258083084984
9,0.3967687619785019,,0.9270087853074074,0.27873009020169515
10,0.3684255007111316,,0.9148176312446594,0.27781432896614666
11,0.34348650426590466,,0.8763181418180466,0.2646322259338592
12,0.32028040087932924,,0.8544537909328938,0.2570503546604541
13,0.29964060674457826,,0.8280805684626102,0.25035246758477236
14,0.2803794163024891,,0.8252414055168629,0.24384924578162578
15,0.26330792261344943,,0.8152536526322365,0.23630562470178634
16,0.24561460649697933,,0.8176743537187576,0.23605748053119596
17,0.2309546203216733,,0.8070626258850098,0.22874903231700747
18,0.21648704096889104,,0.7969555109739304,0.22668965292049276
19,0.2026824777070012,,0.8028606250882149,0.22750856300610883
20,0.18938783316029661,,0.8028512448072433,0.22235546561608216
21,0.1762961875609059,,0.8041942045092583,0.22022293822406996
22,0.1648777338391212,,0.8134983740746975,0.21906688982224412
23,0.14980591455707803,,0.8193478621542454,0.2144489526333397
24,0.1387381175307278,,0.829224307090044,0.21524271938191575
25,0.12881315875897906,,0.8415182679891586,0.21478821403196663
26,0.11923226662117843,,0.8551943302154541,0.21325978785799837
27,0.1071967309535896,,0.8967917300760746,0.21455201355971004
28,0.09841482662567123,,0.9066570103168488,0.21200936074715307
29,0.0906057098853637,,0.9353470765054226,0.2169394164643584
30,0.08319053263451284,,0.9512936137616634,0.21348430696492066
31,0.07305384561939651,,1.0086118169128895,0.21498418815893544
32,0.0671657648786627,,1.0323048382997513,0.2167115218786884
33,0.06050190434349391,,1.0648607164621353,0.21740873079815554
34,0.05566511938857102,,1.1090108081698418,0.21783107742619434
35,0.047609983245388926,,1.1710934825241566,0.21946276136345824
36,0.04319808021707946,,1.2039750553667545,0.21622742237225115
37,0.039062224014889776,,1.2290212735533714,0.21700927231758127
38,0.03556913950574227,,1.29565991461277,0.21769744107815012
39,0.030104245982865287,,1.3368562757968903,0.2195583809218164
40,0.027015983025702118,,1.3582979813218117,0.2182372728663548
41,0.024569398455811353,,1.42437257245183,0.22074937578825699
42,0.022295221416719517,,1.4948090463876724,0.22003047788425267
43,0.01881907284030312,,1.5084869712591171,0.21738059639907148
44,0.016871807171181,,1.5407212227582932,0.21790974120711207
45,0.015592358738673541,,1.5925441682338715,0.21769766346934485
46,0.014799741856004179,,1.6227689608931541,0.21691433353015455
47,0.011725303612733586,,1.6794528141617775,0.21747479826088917
48,0.010763042221071478,,1.6992665529251099,0.21829108895636878
49,0.010041327634539448,,1.7725366950035095,0.21987363900012777
50,0.009504491193659865,,1.7573473155498505,0.21713813175855898
51,0.007918523660874342,,1.806695967912674,0.21881656330288682
52,0.00722714245139604,,1.8545660302042961,0.220514090401279
53,0.006682165912725414,,1.891090989112854,0.21843326982711606
54,0.006824749543903361,,1.9359942525625229,0.21847004633037542
55,0.005395166299093584,,1.97148497402668,0.21997286515810827
